scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,10,10,30,,,,,93,8.582,178.05248529999517,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,11,11,32,,,,,33,7.773,186.70104849990457,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,12,12,20,,,,,85,6.425,194.5404727999121,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,13,13,16,,,,,100,9.72,201.02272629993968,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,14,14,10,,,,,92,8.21,210.8078640999738,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,15,15,1,,,,,0,8.596,219.08033039979637,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,16,16,7,,,,,50,15.42,227.73691389989108,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,17,17,3,,,,,17,5.576,243.2203796999529,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,18,18,25,,,,,100,17.271,248.86022009979934,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,19,19,33,,,,,15,8.835,266.1920568998903,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,20,20,15,,,,,58,18.003,275.10485749994405,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,21,21,23,,,,,49,15.081,293.17557600000873,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,22,22,4,,,,,61,16.205,308.31765029998496,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,23,23,31,,,,,16,8.445,324.5850237000268,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,24,24,11,,,,,100,7.531,333.0920593999326,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,25,25,29,,,,,14,8.611,340.68546419986524,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,26,26,13,,,,,45,10.732,349.3602026998997,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,27,27,2,,,,,97,5.897,360.1518864999525,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,28,28,28,,,,,35,6.396,366.1084231999703,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,29,29,0,,,,,10,5.865,372.5632249999326,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,30,30,17,,,,,6,8.445,378.48956259991974,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,31,31,22,,,,,45,6.23,386.9952314000111,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario16,scenario_16.jpg,iCub ha deciso di cucinare una torta.,iCub segue le istruzioni della ricetta.,,,I,M,,,,,0,32,32,8,,,,,100,14.072,393.28493199986406,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,33,33,18,,,,,49,8.533,407.41550989984535,None,,,25,001,2021_Nov_22_1040,InStance_GRUPPO_Psychopy,2020.2.10,60.290358415293696,
,,,,,,,,,,,,,,,,,,,,,,,,415.97171089984477,None,,,,,,,
