scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,9,9,13,,,,,68,5.666,156.139419799998,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,10,10,10,,,,,70,12.156,161.92236889999913,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,11,11,29,,,,,68,5.877,174.19535480000195,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,12,12,6,,,,,60,11.815,180.1875891000018,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,13,13,1,,,,,34,4.018,192.06947629999922,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,14,14,22,,,,,64,6.479,196.16524919999938,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,15,15,16,,,,,33,10.476,202.7204172999991,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,16,16,4,,,,,66,6.342,213.26074430000153,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,17,17,14,,,,,37,8.913,219.7199330000003,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,18,18,17,,,,,40,9.814,228.75717730000179,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,19,19,0,,,,,60,4.562,238.68143769999733,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,20,20,7,,,,,40,7.383,243.360265299998,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,21,21,23,,,,,11,6.464,250.8600460000016,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,22,22,3,,,,,66,8.188,257.4404552999986,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,23,23,27,,,,,22,9.731,265.74318109999876,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario16,scenario_16.jpg,iCub ha deciso di cucinare una torta.,iCub segue le istruzioni della ricetta.,,,I,M,,,,,0,24,24,8,,,,,86,9.795,275.5696777999983,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,25,25,12,,,,,28,13.009,285.4761517000006,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,26,26,9,,,,,68,19.365,298.6059327999974,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,27,27,11,,,,,65,5.063,318.08690480000223,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario17,scenario_17.jpg,iCub cerca di essere affascinante.,iCub ha i motori delle palpebre rotti.,,,I,M,,,,,0,28,28,24,,,,,31,8.008,323.2692085000017,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,29,29,26,,,,,59,7.146,331.39470930000243,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,30,30,19,,,,,64,6.304,338.6592934,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario11,scenario_11.jpg,iCub calcola il peso delle palle.,iCub vuole giocare con la ragazza.,,,M,I,,,,,0,31,31,5,,,,,71,6.268,345.0707911999998,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,32,32,31,,,,,34,9.819,351.4612846000018,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,33,33,25,,,,,61,9.269,361.3977129999985,None,,,1,001,2021_Nov_08_0851,InStance_GRUPPO_Psychopy,2020.1.3,59.93877853033406,
,,,,,,,,,,,,,,,,,,,,,,,,370.67989220000163,None,,,,,,,
