scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,9,9,30,,,,,100,8.803,175.35257960000035,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,10,10,21,,,,,19,14.787,184.27269179999985,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,11,11,7,,,,,80,16.021,199.17932290000044,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,12,12,28,,,,,75,11.392,215.32345950000035,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,13,13,27,,,,,69,11.413,226.83623530000023,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,14,14,32,,,,,59,9.633,238.36766609999995,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,15,15,19,,,,,13,4.897,248.11282480000045,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,16,16,17,,,,,11,9.708,253.1279699000006,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,17,17,0,,,,,42,9.062,262.94917350000014,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,18,18,20,,,,,33,9.638,272.1456702000005,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario17,scenario_17.jpg,iCub cerca di essere affascinante.,iCub ha i motori delle palpebre rotti.,,,I,M,,,,,0,19,19,24,,,,,63,11.071,281.89908540000033,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario11,scenario_11.jpg,iCub calcola il peso delle palle.,iCub vuole giocare con la ragazza.,,,M,I,,,,,0,20,20,5,,,,,62,6.895,293.0896373000005,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,21,21,31,,,,,28,10.691,300.09317379999993,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,22,22,1,,,,,27,8.247,310.88770340000065,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,23,23,29,,,,,27,7.946,319.2576944000002,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,24,24,25,,,,,58,10.886,327.3436491000002,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,25,25,12,,,,,33,7.194,338.3525601000001,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,26,26,33,,,,,63,4.4,345.6640614000007,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,27,27,11,,,,,35,5.236,350.1958269000006,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,28,28,9,,,,,40,9.235,355.5600285999999,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,29,29,3,,,,,58,7.246,364.9122315000004,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,30,30,22,,,,,69,4.583,372.27807530000064,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,31,31,6,,,,,38,7.868,376.9797789000004,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,32,32,26,,,,,26,9.106,384.9569829000002,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,33,33,2,,,,,75,4.856,394.18676180000057,None,,,17,001,2021_Nov_12_1645,InStance_GRUPPO_Psychopy,2020.1.3,60.14343005199236,
,,,,,,,,,,,,,,,,,,,,,,,,399.06205540000065,None,,,,,,,
