scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario2,scenario_0_EXAMPLE.png,iCub categorizza gli oggetti in base alla loro forma.,iCub preferisce gli oggetti sferici.,M,I,,,0,0,0,0,,,,,0,51.758,40.071172600000864,None,,,,,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,0,0,20,,,,,100,16.312,93.85034650000307,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,1,1,19,,,,,100,15.752,110.28816509999888,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,2,2,10,,,,,100,15.699,126.13077909999993,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,3,3,17,,,,,0,19.721,141.9498292999997,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,4,4,0,,,,,0,18.417,161.77571190000162,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,5,5,7,,,,,0,20.996,180.31756850000238,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario11,scenario_11.jpg,iCub calcola il peso delle palle.,iCub vuole giocare con la ragazza.,,,M,I,,,,,0,6,6,5,,,,,96,7.957,201.42628700000205,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,7,7,32,,,,,100,21.205,209.49941489999765,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,8,8,12,,,,,0,9.065,230.82180879999942,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,9,9,23,,,,,97,20.96,240.00810240000283,None,,,12,001,2021_Nov_09_1710,InStance_GRUPPO_Psychopy,2020.1.3,59.998260049432986,
