scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,21,21,9,,,,,12,11.896,523.7097573999781,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,22,22,26,,,,,80,11.344,535.6767031000927,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,23,23,1,,,,,22,12.105,547.0910171000287,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,24,24,13,,,,,83,11.172,559.285712899873,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,25,25,12,,,,,82,10.716,570.5367103999015,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,26,26,2,,,,,81,6.981,581.3297466000076,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,27,27,32,,,,,10,12.079,588.3760987001006,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,28,28,18,,,,,12,8.119,600.5439023999497,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,29,29,4,,,,,89,9.925,608.7310764000285,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,30,30,3,,,,,9,5.784,618.7438668000977,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,31,31,16,,,,,83,9.906,624.6160597000271,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,32,32,19,,,,,7,8.212,634.5855656000786,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,33,33,20,,,,,84,6.544,642.860508200014,None,,,24,001,2021_Nov_22_0852,InStance_GRUPPO_Psychopy,2020.2.10,None,
,,,,,,,,,,,,,,,,,,,,,,,,649.4233995999675,None,,,,,,,
