scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,10,10,22,,,,,70,8.974,248.33391579999807,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario27,scenario_27.jpg,iCub si diverte a giocare con il camioncino.,iCub allena la coordinazione testa-mano.,,,I,M,,,,,0,11,11,13,,,,,90,9.658,257.44233969999914,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,12,12,3,,,,,0,11.191,267.2312549999988,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario2,scenario_2.jpg,iCub è sorpreso di vedere l'oggetto in aria.,iCub guarda gli oggetti all'altezza degli occhi.,,,I,M,,,,,0,13,13,17,,,,,99,10.114,278.5544950000003,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario16,scenario_16.jpg,iCub ha deciso di cucinare una torta.,iCub segue le istruzioni della ricetta.,,,I,M,,,,,0,14,14,8,,,,,100,12.832,288.80018859999836,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,15,15,19,,,,,21,8.95,301.75105789999725,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario14,scenario_14.jpg,iCub registra le città italiane in ordine alfabetico.,iCub preferisce le città italiane.,,,M,I,,,,,0,16,16,23,,,,,80,20.79,310.83040459999756,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,17,17,29,,,,,0,10.267,331.7543454999977,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,18,18,28,,,,,25,15.46,342.1474617999993,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,19,19,26,,,,,90,9.058,357.70355989999734,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario26,scenario_26.jpg,iCub è deluso che la palla non rimbalzi.,iCub ha un malfunzionamento alla mano.,,,I,M,,,,,0,20,20,12,,,,,31,10.726,366.88703389999864,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario19,scenario_19.jpg,iCub non ha intenzione di raccogliere la lattina caduta.,iCub non può bloccare la procedura nonostante la lattina stia cadendo.,,,I,M,,,,,0,21,21,25,,,,,89,17.109,377.74760120000064,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,22,22,10,,,,,80,7.891,394.9853167000001,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,23,23,20,,,,,90,10.87,403.00678530000005,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,24,24,2,,,,,90,7.821,414.0037349999984,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,25,25,18,,,,,11,9.452,421.95989589999954,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,26,26,33,,,,,10,8.716,431.531989799998,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,27,27,32,,,,,100,8.977,440.3731896999998,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario31,scenario_31.jpg,iCub mette gli oggetti nel contenitore con la forma corrispondente.,iCub sa che è giusto mettere in ordine il tavolo dopo aver giocato.,,,M,I,,,,,0,28,28,31,,,,,0,9.077,449.48731509999925,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,29,29,15,,,,,89,10.62,458.6836411000004,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario8,scenario_8.jpg,iCub finge di essere un giardiniere.,iCub regola la forza in base al peso dell'oggetto.,,,I,M,,,,,0,30,30,4,,,,,100,8.203,469.40508620000037,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,31,31,11,,,,,18,6.615,477.72907049999776,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario29,scenario_29.jpg,iCub è bloccato.,iCub immagina che il giocattolo sia ancora lì.,,,M,I,,,,,0,32,32,14,,,,,0,7.955,484.46151689999897,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
scenario11,scenario_11.jpg,iCub calcola il peso delle palle.,iCub vuole giocare con la ragazza.,,,M,I,,,,,0,33,33,5,,,,,0,5.301,492.5386517000006,None,,,27,001,2021_Nov_22_1536,InStance_GRUPPO_Psychopy,2020.1.3,59.97505037801479,
,,,,,,,,,,,,,,,,,,,,,,,,497.8696008000006,None,,,,,,,
