scenarioNo,ImageAll,TextLeft,TextRight,TypeLeft,TypeRight,Lefttype,Righttype,trials_Practice.thisRepN,trials_Practice.thisTrialN,trials_Practice.thisN,trials_Practice.thisIndex,trials_Pre.thisRepN,trials_Pre.thisTrialN,trials_Pre.thisN,trials_Pre.thisIndex,rating_p.response,rating_p.rt,textRight_p.started,textRight_p.stopped,rating.response,rating.rt,textLeft.started,textLeft.stopped,ThankYou.started,ThankYou.stopped,participant,session,date,expName,psychopyVersion,frameRate,
scenario30,scenario_30.jpg,iCub non riesce a scegliere con quale giocattolo giocare.,iCub è in modalità stand-by.,,,I,M,,,,,0,10,10,15,,,,,80,17.799,274.5129234999913,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario4,scenario_4.jpg,iCub calcola il numero di monete.,iCub ha deciso di restituire le monete.,,,M,I,,,,,0,11,11,18,,,,,23,11.873,292.4333149000013,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario6,scenario_6.jpg,iCub traccia il cursore del mouse.,iCub è interessato a quello che c'è sullo schermo.,,,M,I,,,,,0,12,12,19,,,,,33,14.815,304.4198471999989,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario22,scenario_22.jpg,iCub riporta la testa nella posizione iniziale.,iCub non è più interessato al giocattolo.,,,M,I,,,,,0,13,13,27,,,,,72,15.56,319.35375059999933,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario28,scenario_28.jpg,iCub vorrebbe tenere questo cubo.,iCub classifica i cubi in base al colore.,,,I,M,,,,,0,14,14,30,,,,,85,17.988,335.0356624999986,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario3,scenario_3.jpg,iCub afferra meglio gli oggetti cilindrici.,iCub pensa che alla ragazza piaccia il bicchiere.,,,M,I,,,,,0,15,15,1,,,,,67,18.313,353.141380999994,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario20,scenario_20.jpg,iCub muove la testa verso I maglioni dai colori luminosi.,iCub è sorpreso che ci sia una persona nuova.,,,M,I,,,,,0,16,16,26,,,,,73,15.701,371.5745637999935,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario17,scenario_17.jpg,iCub cerca di essere affascinante.,iCub ha i motori delle palpebre rotti.,,,I,M,,,,,0,17,17,24,,,,,22,9.401,387.39386640000157,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario21,scenario_21.jpg,iCub pensa che le ragazze abbiano bisogno di cibo sano.,iCub può afferrare le arance più facilmente della torta.,,,I,M,,,,,0,18,18,10,,,,,39,18.166,396.91934569999285,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario13,scenario_13.jpg,iCub vuole disegnare qualcosa.,iCub ottimizza la presa sugli oggetti piccoli.,,,I,M,,,,,0,19,19,22,,,,,69,22.591,415.2137393000012,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario12,scenario_12.jpg,iCub allinea la testa con la webcam.,iCub è sorpreso dalla webcam che si muove.,,,M,I,,,,,0,20,20,6,,,,,24,8.983,437.9398166000028,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario23,scenario_23.jpg,iCub sta esprimendo un'opinione.,iCub sta ripetendo il gesto di indicare.,,,I,M,,,,,0,21,21,28,,,,,63,17.98,447.03891339999973,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario10,scenario_10.jpg,iCub rileva differenze tra il vecchio e il nuovo oggetto in scena.,iCub vuole leggere il libro.,,,M,I,,,,,0,22,22,21,,,,,32,15.479,465.15101180000056,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario7,scenario_7.jpg,iCub traccia la posizione della palla.,iCub non vede l'ora di ricevere la palla.,,,M,I,,,,,0,23,23,3,,,,,25,9.566,480.75086349999765,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario34,scenario_34.jpg,iCub aggiorna le coordinate della posizione della palla.,iCub ha deciso di non lanciare la palla.,,,M,I,,,,,0,24,24,33,,,,,31,13.052,490.4358776000008,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario18,scenario_18.jpg,iCub misura la distanza fra la ragazza e le cuffie.,iCub si aspetta che la ragazza dia in prestito le cuffie.,,,M,I,,,,,0,25,25,9,,,,,60,21.666,503.6041836999939,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario5,scenario_5.jpg,iCub è annoiato.,iCub è in fase di spegnimento.,,,I,M,,,,,0,26,26,2,,,,,69,7.634,525.3835778999928,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario15,scenario_15.jpg,iCub rileva facimente gli oggetti con uno schermo.,iCub è incuriosito dalla tecnologia digitale.,,,M,I,,,,,0,27,27,7,,,,,75,18.259,533.145900699994,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario24,scenario_24.jpg,iCub traccia i movimenti della mano.,iCub ha capito che la ragazza vuole la palla.,,,M,I,,,,,0,28,28,11,,,,,75,7.665,551.5286266999901,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario25,scenario_25.jpg,iCub bara guardando le carte dell'avversario.,iCub ha perso l'equilibrio per un momento.,,,I,M,,,,,0,29,29,29,,,,,29,13.852,559.3152488999913,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario32,scenario_32.jpg,iCub si diverte contando le dita su ciascuna mano.,iCub calibra la posizione della testa con quella della mano.,,,I,M,,,,,0,30,30,16,,,,,32,10.276,573.2914196999918,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario1,scenario_1.jpg,iCub scansiona l'ambiente.,iCub è interessato a questi oggetti.,,,M,I,,,,,0,31,31,0,,,,,74,10.975,583.6791201000015,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario9,scenario_9.jpg,iCub è disperato perchè non trova il suo giocattolo preferito.,iCub ha i motori rotti.,,,I,M,,,,,0,32,32,20,,,,,20,13.287,594.76588549999,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
scenario33,scenario_33.jpg,iCub è affascinato dall'uso degli utensili.,iCub afferra l'oggetto più vicino.,,,I,M,,,,,0,33,33,32,,,,,29,10.201,608.1744045999949,None,,,5,001,2021_Nov_08_1723,InStance_GRUPPO_Psychopy,2020.1.3,59.89935709916631,
,,,,,,,,,,,,,,,,,,,,,,,,618.3983814999956,None,,,,,,,
